student_id,academic_year,programme_year,survey_responded,is_repeat_year,career_clarity,career_confidence,belonging_peers,belonging_programme,academic_self_efficacy,support_satisfaction
24584,1052-53,3,True,False,3.701,3.983,3.285,3.287,3.471,2.874
24587,1052-53,3,False,False,,,,,,
24588,1052-53,2,False,True,,,,,,
24591,1052-53,3,True,False,4.366,3.744,2.938,3.693,3.524,3.676
24594,1052-53,2,False,True,,,,,,
24595,1052-53,2,True,True,2.866,3.327,3.013,2.562,3.086,4.016
24596,1052-53,3,True,False,3.954,4.057,2.925,3.147,3.552,4.207
24597,1052-53,3,True,False,3.979,4.26,3.003,2.685,3.228,3.29
24598,1052-53,1,True,True,2.815,3.195,3.467,3.259,2.442,3.496
24599,1052-53,3,True,False,4.278,4.465,3.351,3.795,3.987,3.311
24600,1052-53,2,True,True,3.356,2.842,3.092,2.891,3.846,3.054
24601,1052-53,3,False,False,,,,,,
24603,1052-53,3,False,False,,,,,,
24604,1052-53,3,True,False,3.804,3.905,2.602,2.337,3.889,2.716
24605,1052-53,2,True,True,3.244,3.551,3.099,2.786,2.695,2.79
24611,1052-53,3,True,False,4.656,4.023,2.886,3.474,3.724,3.232
24612,1052-53,3,False,False,,,,,,
24615,1052-53,3,True,False,3.566,3.966,3.05,3.658,4.188,3.879
24616,1052-53,3,True,False,4.216,4.394,2.956,3.02,3.958,3.178
24617,1052-53,3,True,False,4.133,4.257,2.949,3.03,3.23,3.447
24618,1052-53,3,True,False,4.049,4.183,4.127,2.72,3.629,3.552
24620,1052-53,3,True,False,4.86,4.156,3.412,3.629,3.908,3.816
24622,1052-53,3,True,False,3.641,4.454,3.524,3.399,3.61,2.777
24623,1052-53,3,True,False,3.733,3.762,2.949,2.683,2.794,3.055
24624,1052-53,3,True,False,4.157,4.289,3.33,2.912,4.477,2.735
24625,1052-53,3,True,False,4.214,4.268,3.123,2.8,3.554,2.712
24628,1052-53,2,True,True,3.322,3.77,3.52,3.05,2.197,3.622
24633,1052-53,3,True,False,4.135,3.631,2.656,3.356,3.199,2.9
24635,1052-53,3,True,False,3.747,4.387,3.678,3.875,2.939,2.903
24637,1052-53,3,True,False,3.486,4.486,3.279,2.769,3.648,4.174
24643,1052-53,2,True,True,3.169,3.847,3.265,3.479,2.85,4.241
24645,1052-53,2,True,True,3.63,3.715,3.6,2.365,3.404,3.457
24648,1052-53,3,True,False,3.767,4.039,2.921,3.161,4.224,3.157
24649,1052-53,2,True,True,3.299,3.275,2.891,3.421,2.74,3.369
24653,1052-53,3,True,False,4.032,3.402,2.682,3.705,3.475,3.022
24654,1052-53,3,False,False,,,,,,
24657,1052-53,3,True,False,4.504,3.63,3.561,3.239,3.678,3.727
24658,1052-53,3,False,False,,,,,,
24660,1052-53,3,True,False,4.467,4.185,2.724,3.362,3.398,3.819
24661,1052-53,3,True,False,3.91,3.158,2.562,2.481,3.236,3.412
24663,1052-53,3,True,False,3.74,3.904,2.961,3.287,2.687,2.805
24667,1052-53,3,True,False,3.511,3.224,3.498,2.277,3.744,3.539
24676,1052-53,3,False,False,,,,,,
24679,1052-53,2,True,True,3.436,4.321,2.183,1.966,3.4,3.092
24680,1052-53,3,True,False,4.069,3.648,2.821,2.786,4.026,3.008
24685,1052-53,3,False,False,,,,,,
24687,1052-53,3,False,False,,,,,,
24689,1052-53,3,False,False,,,,,,
24690,1052-53,3,True,False,4.034,4.33,2.523,3.43,3.089,2.301
24694,1052-53,3,True,False,4.003,3.822,3.26,3.048,3.37,3.369
24698,1052-53,3,True,False,3.863,4.596,3.604,3.07,4.078,3.248
24701,1052-53,3,True,False,3.903,4.211,2.054,3.395,3.56,3.377
24702,1052-53,3,False,False,,,,,,
24703,1052-53,3,True,False,3.797,3.918,2.448,2.799,4.163,3.312
24706,1052-53,3,True,False,4.669,3.513,2.722,2.628,3.932,3.486
24708,1052-53,3,False,False,,,,,,
24715,1052-53,2,True,True,3.872,3.34,2.925,2.777,3.383,3.585
24718,1052-53,3,True,False,4.117,4.304,3.426,3.447,3.13,4.186
24720,1052-53,3,True,False,3.736,4.255,3.295,2.676,3.491,4.062
24726,1052-53,3,True,False,4.052,3.772,3.232,2.699,2.949,2.99
24728,1052-53,3,True,False,4.266,3.963,2.926,3.394,3.635,2.709
24730,1052-53,3,True,False,3.207,4.136,3.46,3.369,3.686,3.568
24731,1052-53,3,True,False,3.995,3.407,2.783,3.13,4.348,3.796
24732,1052-53,3,False,False,,,,,,
24735,1052-53,3,True,False,3.608,3.78,2.749,2.909,4.895,3.704
24737,1052-53,3,True,False,3.661,3.381,2.995,3.329,3.956,2.74
24739,1052-53,3,True,False,4.942,4.249,2.661,3.654,3.344,3.159
24740,1052-53,3,False,False,,,,,,
24741,1052-53,2,True,True,3.631,3.564,2.79,3.417,3.562,3.454
24743,1052-53,3,True,False,4.313,3.63,3.822,3.226,3.332,3.56
24744,1052-53,3,True,False,3.874,4.227,3.186,3.058,3.686,3.448
24745,1052-53,2,False,True,,,,,,
24746,1052-53,2,True,True,3.107,4.02,2.995,3.477,3.435,3.33
24747,1052-53,2,True,True,2.814,3.592,3.106,2.689,3.26,4.263
24748,1052-53,1,True,True,3.648,2.217,3.922,3.625,2.545,3.718
24757,1052-53,2,False,True,,,,,,
24758,1052-53,3,False,False,,,,,,
24759,1052-53,3,True,False,4.134,4.156,3.576,2.631,3.403,3.021
24762,1052-53,3,True,False,4.152,4.57,2.646,3.166,3.902,2.755
24767,1052-53,3,True,False,4.111,3.831,3.532,3.178,4.141,3.457
24771,1052-53,3,True,False,3.64,4.117,4.031,2.649,3.737,3.914
24773,1052-53,3,True,False,3.931,3.953,3.292,3.508,3.69,2.351
24775,1052-53,3,True,False,4.128,4.053,3.819,3.085,3.656,3.237
24776,1052-53,3,True,False,3.897,4.253,3.087,2.843,3.23,2.7
24777,1052-53,3,True,False,3.875,3.903,3.846,3.497,3.16,2.678
24778,1052-53,3,True,False,3.839,3.251,3.286,4.382,3.43,3.378
24779,1052-53,3,True,False,3.779,4.746,3.156,2.877,3.813,3.094
24785,1052-53,3,True,False,4.313,4.203,3.074,2.731,3.515,3.396
24789,1052-53,2,True,True,3.046,3.51,3.0,3.248,3.9,3.704
24791,1052-53,3,True,False,3.585,4.079,3.207,3.153,3.415,3.245
24793,1052-53,3,True,False,3.813,3.785,3.873,2.821,4.004,3.463
24795,1052-53,3,False,False,,,,,,
24798,1052-53,3,True,False,3.94,4.075,3.502,2.537,3.378,3.591
24800,1052-53,2,False,True,,,,,,
24801,1052-53,3,False,False,,,,,,
24804,1052-53,3,False,False,,,,,,
24809,1052-53,3,True,False,4.037,4.087,3.554,2.843,2.722,3.188
24810,1052-53,3,True,False,5.0,4.198,2.351,2.681,2.527,2.956
24813,1052-53,3,True,False,4.321,3.447,3.387,3.371,3.978,4.007
24816,1052-53,2,True,True,3.687,3.45,3.202,2.828,3.017,3.149
24818,1052-53,3,True,False,3.448,4.379,3.496,2.586,3.406,2.728
24823,1052-53,3,True,False,3.697,3.893,3.06,2.799,3.326,3.385
24827,1052-53,1,True,True,3.079,2.561,3.238,3.285,2.825,3.409
24828,1052-53,3,True,False,3.902,3.231,3.165,3.832,3.229,3.416
24831,1052-53,1,True,True,2.515,3.444,3.693,3.214,2.86,4.34
24833,1052-53,3,True,False,4.165,4.3,1.868,2.95,4.227,2.713
24834,1052-53,3,False,False,,,,,,
24835,1052-53,3,False,False,,,,,,
24836,1052-53,3,True,False,3.862,3.823,3.36,3.065,2.673,3.644
24837,1052-53,3,True,False,4.055,3.135,3.36,2.918,3.661,3.2
24839,1052-53,3,True,False,3.572,3.914,3.59,3.488,3.692,3.098
24840,1052-53,3,True,False,3.818,4.402,3.445,2.538,3.322,3.59
24847,1052-53,3,False,False,,,,,,
24848,1052-53,2,True,True,3.134,3.252,2.587,2.241,3.563,3.296
24850,1052-53,3,False,False,,,,,,
24851,1052-53,3,True,False,3.588,3.539,3.148,2.487,3.631,3.933
24852,1052-53,3,False,False,,,,,,
24853,1052-53,3,True,False,3.358,3.888,2.368,3.0,3.883,3.571
24854,1052-53,3,False,False,,,,,,
24857,1052-53,3,False,False,,,,,,
24863,1052-53,3,True,False,3.532,4.468,2.982,2.61,3.041,2.307
24865,1052-53,2,True,True,3.372,3.817,2.912,3.489,3.657,2.695
24869,1052-53,3,True,False,4.025,3.911,2.752,3.195,3.801,2.682
24870,1052-53,3,True,False,3.769,3.75,2.963,2.551,4.084,3.587
24872,1052-53,2,True,True,2.915,3.32,2.942,2.067,3.811,3.173
24878,1052-53,3,True,False,3.945,4.248,3.362,3.114,2.997,3.172
24879,1052-53,3,True,False,3.822,3.6,3.282,2.62,3.376,3.382
24880,1052-53,2,True,True,3.185,2.944,2.86,2.66,3.429,2.985
24883,1052-53,3,True,False,4.275,4.682,3.31,3.203,3.876,3.257
24886,1052-53,3,True,False,3.48,3.506,2.619,2.831,4.268,3.544
24887,1052-53,3,True,False,3.813,4.176,3.046,2.905,3.083,2.517
24889,1052-53,3,True,False,3.771,4.164,2.824,3.132,3.228,3.265
24894,1052-53,3,True,False,4.305,3.798,2.65,2.813,4.312,3.887
24900,1052-53,3,True,False,4.221,3.981,3.288,2.356,3.743,3.87
24902,1052-53,2,True,True,3.905,3.938,2.712,2.224,3.75,3.066
24903,1052-53,3,False,False,,,,,,
24909,1052-53,3,True,False,4.216,4.213,3.342,2.294,3.537,3.724
24910,1052-53,3,False,False,,,,,,
24913,1052-53,3,True,False,3.487,4.011,2.72,2.351,4.053,3.727
24915,1052-53,3,True,False,4.049,4.149,3.693,2.346,3.508,4.161
24917,1052-53,2,True,True,4.291,2.928,3.291,2.557,3.433,2.747
24919,1052-53,3,True,False,4.312,4.155,3.273,3.206,3.568,3.716
24923,1052-53,3,True,False,3.782,4.147,2.945,3.654,3.5,3.001
24924,1052-53,3,True,False,4.256,3.614,3.265,3.57,4.033,2.669
24926,1052-53,3,True,False,4.022,3.736,3.367,3.148,3.021,2.875
24929,1052-53,3,True,False,4.212,4.042,2.826,2.974,3.411,2.694
24931,1052-53,3,False,False,,,,,,
24935,1052-53,3,True,False,4.141,3.88,3.408,3.714,3.349,2.746
24936,1052-53,3,True,False,3.774,3.928,2.806,3.813,3.713,3.826
24938,1052-53,3,False,False,,,,,,
24940,1052-53,3,True,False,3.897,3.404,2.546,2.732,3.778,3.561
24941,1052-53,3,True,False,3.839,3.48,3.142,2.771,3.35,2.524
24942,1052-53,3,True,False,3.563,4.071,3.261,3.379,3.71,3.53
24946,1052-53,3,True,False,4.465,4.648,3.717,3.482,3.438,3.368
24947,1052-53,3,True,False,4.523,3.601,2.929,2.986,3.521,2.73
24948,1052-53,3,True,False,3.247,3.422,3.288,2.572,3.465,4.202
24951,1052-53,1,False,True,,,,,,
24953,1052-53,3,True,False,3.665,4.186,3.181,2.674,3.153,4.509
24960,1052-53,3,False,False,,,,,,
24967,1052-53,3,True,False,3.686,3.389,3.277,2.564,3.824,3.268
24970,1052-53,2,True,True,3.748,3.495,2.908,3.365,3.576,3.433
24971,1052-53,2,False,True,,,,,,
24973,1052-53,2,True,True,3.217,2.691,2.972,3.015,3.045,3.597
24974,1052-53,2,True,True,3.673,3.915,3.19,3.16,3.103,3.536
24985,1052-53,2,True,True,3.68,4.085,3.181,2.377,4.143,3.111
24986,1052-53,3,True,False,4.163,4.87,3.017,3.514,3.246,3.44
24987,1052-53,3,True,False,3.508,3.726,2.845,3.153,3.486,3.278
24989,1052-53,1,True,True,2.748,3.155,4.122,3.612,2.401,2.815
24990,1052-53,3,True,False,4.021,4.025,3.673,3.35,4.026,3.257
24991,1052-53,3,True,False,4.292,3.81,2.962,3.129,3.225,3.219
24997,1052-53,3,True,False,4.05,4.326,2.726,2.959,3.901,3.537
25000,1052-53,2,True,False,3.534,3.245,2.344,3.245,3.81,2.616
25001,1052-53,2,True,False,3.489,3.077,3.673,2.95,3.62,3.274
25003,1052-53,2,False,False,,,,,,
25004,1052-53,2,True,False,3.292,2.901,3.044,3.356,3.078,3.626
25005,1052-53,2,True,False,3.555,3.132,3.274,3.014,3.526,3.448
25006,1052-53,2,True,False,3.428,3.853,2.281,2.929,3.166,3.25
25008,1052-53,2,True,False,3.598,3.425,2.586,3.17,3.814,3.124
25009,1052-53,2,True,False,3.725,3.627,2.431,2.957,3.837,3.423
25010,1052-53,2,True,False,3.482,2.972,2.865,3.076,3.625,2.97
25011,1052-53,2,False,False,,,,,,
25012,1052-53,2,True,False,4.241,3.522,3.33,3.473,3.765,3.085
25013,1052-53,2,True,False,3.659,3.816,2.999,3.494,3.035,2.55
25014,1052-53,2,True,False,3.598,3.219,2.923,2.91,2.844,4.008
25015,1052-53,2,True,False,3.206,3.591,2.773,2.447,3.667,2.967
25016,1052-53,2,True,False,3.01,3.78,2.317,2.907,3.604,3.329
25017,1052-53,2,True,False,3.319,3.368,3.137,2.652,3.981,4.029
25018,1052-53,2,True,False,3.719,4.096,2.61,3.326,3.667,3.17
25019,1052-53,2,True,False,3.912,3.984,2.355,3.031,3.254,3.271
25020,1052-53,2,True,False,3.363,3.298,3.126,3.178,3.176,3.181
25021,1052-53,2,True,False,3.588,3.424,2.987,2.813,3.465,3.421
25022,1052-53,2,True,False,3.266,3.924,3.355,2.977,3.524,3.467
25024,1052-53,2,True,False,3.989,3.537,3.492,2.974,3.272,3.913
25025,1052-53,2,True,False,3.595,3.584,2.625,2.3,4.401,3.56
25026,1052-53,2,True,False,2.895,3.576,2.537,2.792,3.8,3.788
25027,1052-53,2,True,False,3.367,3.313,2.625,2.622,3.439,2.95
25028,1052-53,2,False,False,,,,,,
25029,1052-53,2,True,False,3.454,3.275,2.476,3.395,3.443,3.583
25030,1052-53,2,True,False,3.591,3.191,2.72,2.75,3.437,2.496
25031,1052-53,2,True,False,3.528,3.499,2.507,2.643,3.944,2.964
25032,1052-53,2,True,False,3.303,3.754,3.359,3.199,4.186,3.863
25033,1052-53,2,True,False,3.423,3.444,2.738,2.586,3.161,2.955
25034,1052-53,2,True,False,3.155,3.378,2.635,2.545,4.093,3.695
25035,1052-53,2,True,False,3.871,3.106,2.966,2.653,3.251,3.594
25036,1052-53,2,True,False,3.433,3.434,3.225,2.326,3.603,3.497
25037,1052-53,2,True,False,3.703,3.696,3.085,3.122,3.71,2.972
25038,1052-53,2,True,False,3.5,3.536,3.329,2.481,2.857,3.305
25039,1052-53,2,True,False,2.621,3.543,2.648,3.305,3.774,3.203
25040,1052-53,2,True,False,3.57,4.042,3.26,2.886,3.897,3.255
25041,1052-53,2,True,False,3.413,2.987,2.983,3.615,2.846,3.627
25042,1052-53,2,False,False,,,,,,
25043,1052-53,2,True,False,3.222,4.03,2.89,3.549,3.386,3.124
25044,1052-53,2,True,False,3.17,2.771,3.65,3.143,3.423,3.086
25046,1052-53,2,True,False,3.34,2.871,3.229,2.891,3.534,4.388
25047,1052-53,2,True,False,3.634,3.22,3.216,3.06,3.484,3.419
25048,1052-53,1,True,True,3.003,2.435,3.368,2.288,3.537,3.34
25049,1052-53,2,True,False,3.366,3.445,2.612,3.411,3.18,3.213
25050,1052-53,2,True,False,3.83,3.731,3.206,2.841,3.576,3.604
25051,1052-53,2,True,False,4.048,4.059,2.339,2.793,3.387,3.32
25052,1052-53,2,True,False,3.418,3.373,3.42,2.253,2.932,3.555
25053,1052-53,2,True,False,3.572,3.46,2.716,2.653,3.54,3.525
25054,1052-53,2,False,False,,,,,,
25055,1052-53,2,False,False,,,,,,
25056,1052-53,2,True,False,4.336,3.653,2.837,3.478,3.29,3.728
25057,1052-53,2,True,False,3.516,3.597,3.684,2.133,3.263,3.279
25058,1052-53,2,True,False,3.726,3.888,3.533,2.747,3.57,4.087
25059,1052-53,2,True,False,3.246,3.116,2.726,2.653,3.375,4.055
25060,1052-53,2,True,False,2.686,3.449,2.655,3.488,3.851,3.141
25061,1052-53,2,False,False,,,,,,
25062,1052-53,2,True,False,3.944,3.813,2.214,2.783,3.337,2.901
25063,1052-53,2,True,False,3.429,3.621,3.11,3.27,3.868,3.482
25064,1052-53,2,False,False,,,,,,
25065,1052-53,2,True,False,3.655,3.543,2.737,3.285,3.746,2.922
25066,1052-53,2,True,False,3.484,3.938,2.145,1.916,2.903,3.214
25067,1052-53,2,True,False,3.293,3.463,2.845,2.934,3.891,3.399
25068,1052-53,2,False,False,,,,,,
25069,1052-53,1,True,True,2.866,3.125,2.546,3.986,2.538,3.388
25070,1052-53,2,False,False,,,,,,
25071,1052-53,2,True,False,3.89,2.918,2.875,2.684,3.084,3.437
25072,1052-53,2,True,False,3.27,3.451,2.874,2.986,3.893,3.19
25073,1052-53,2,False,False,,,,,,
25074,1052-53,2,True,False,3.562,3.856,3.507,3.065,3.584,2.813
25075,1052-53,2,True,False,3.817,3.597,3.264,3.012,3.737,3.855
25076,1052-53,2,False,False,,,,,,
25077,1052-53,2,True,False,3.67,3.918,2.939,2.923,4.343,3.628
25078,1052-53,2,True,False,2.907,3.229,2.558,3.188,2.716,3.932
25079,1052-53,2,True,False,3.855,2.587,3.125,2.515,3.713,3.426
25080,1052-53,2,True,False,3.012,3.792,2.706,2.15,4.283,2.965
25081,1052-53,2,True,False,3.964,3.385,2.667,2.349,3.471,2.867
25082,1052-53,2,True,False,3.703,3.712,2.864,2.374,3.686,3.556
25083,1052-53,2,True,False,3.483,3.129,2.063,2.215,2.934,3.058
25084,1052-53,2,True,False,3.073,3.364,3.139,2.689,4.094,2.817
25085,1052-53,2,False,False,,,,,,
25086,1052-53,2,True,False,4.019,3.499,2.619,2.705,3.47,2.531
25087,1052-53,2,True,False,3.398,3.355,2.6,2.363,3.369,2.504
25088,1052-53,2,True,False,3.769,3.774,3.072,2.727,3.199,3.488
25089,1052-53,2,True,False,3.841,3.965,2.814,2.572,3.504,3.109
25090,1052-53,2,True,False,4.191,3.767,3.398,3.116,3.308,2.635
25091,1052-53,2,True,False,3.628,3.193,2.869,3.314,3.687,3.771
25092,1052-53,2,True,False,3.895,3.742,2.708,3.062,3.242,3.5
25093,1052-53,2,True,False,4.156,3.661,2.652,2.623,3.49,3.05
25094,1052-53,2,True,False,3.774,3.389,3.015,2.954,3.744,2.938
25095,1052-53,2,True,False,3.116,3.511,3.109,3.271,4.128,3.446
25096,1052-53,2,True,False,3.92,3.27,3.211,2.643,3.595,3.728
25097,1052-53,2,False,False,,,,,,
25098,1052-53,2,True,False,3.24,3.507,2.675,2.627,3.464,2.796
25099,1052-53,2,True,False,3.554,3.497,2.587,3.071,3.277,3.762
25101,1052-53,1,False,True,,,,,,
25102,1052-53,2,True,False,2.971,3.399,2.908,2.369,3.845,3.99
25103,1052-53,2,True,False,3.337,3.636,2.118,3.177,3.984,2.763
25104,1052-53,2,False,False,,,,,,
25105,1052-53,2,True,False,3.109,3.123,2.761,2.4,3.538,3.451
25106,1052-53,1,True,True,3.051,3.17,3.118,3.179,3.417,3.072
25107,1052-53,2,True,False,3.379,3.894,2.462,2.603,2.533,3.541
25108,1052-53,2,True,False,3.573,3.338,3.668,2.778,3.852,1.887
25109,1052-53,2,True,False,3.128,3.851,2.433,2.913,4.355,3.486
25110,1052-53,2,True,False,3.918,3.977,2.088,2.985,3.834,2.875
25111,1052-53,2,False,False,,,,,,
25113,1052-53,2,True,False,4.067,3.184,2.525,3.012,3.314,2.409
25114,1052-53,1,False,True,,,,,,
25115,1052-53,2,False,False,,,,,,
25116,1052-53,2,True,False,2.903,3.335,2.347,3.037,3.615,3.506
25117,1052-53,2,False,False,,,,,,
25118,1052-53,2,True,False,3.478,3.688,2.636,3.487,3.356,2.121
25119,1052-53,2,False,False,,,,,,
25120,1052-53,2,False,False,,,,,,
25121,1052-53,1,False,True,,,,,,
25122,1052-53,2,True,False,3.998,3.533,3.51,3.259,3.364,3.676
25123,1052-53,2,False,False,,,,,,
25124,1052-53,2,True,False,3.664,3.062,2.548,3.25,3.346,3.146
25125,1052-53,2,True,False,3.339,3.376,2.865,3.161,3.252,3.089
25126,1052-53,1,True,True,3.292,3.245,3.646,2.458,3.921,3.675
25127,1052-53,2,True,False,3.484,3.832,3.415,3.353,3.311,3.704
25128,1052-53,2,True,False,3.399,3.659,3.414,2.575,3.168,3.993
25129,1052-53,2,False,False,,,,,,
25130,1052-53,2,True,False,3.663,3.647,2.799,3.042,4.146,3.684
25131,1052-53,2,True,False,3.66,4.321,2.764,2.73,4.335,3.644
25132,1052-53,2,True,False,2.951,3.791,3.075,3.048,3.572,2.964
25133,1052-53,2,True,False,2.919,3.196,3.391,3.268,2.62,4.007
25134,1052-53,2,True,False,3.387,3.701,2.628,2.816,3.919,2.636
25135,1052-53,2,False,False,,,,,,
25136,1052-53,2,True,False,3.236,3.455,2.965,2.937,3.414,3.499
25137,1052-53,2,True,False,3.182,3.735,2.624,2.718,3.241,3.211
25138,1052-53,1,True,True,2.661,2.488,3.383,3.095,2.999,3.126
25139,1052-53,2,True,False,3.591,3.21,3.382,3.01,3.064,3.245
25140,1052-53,2,True,False,3.972,3.67,2.771,2.89,3.07,3.501
25141,1052-53,2,True,False,3.392,3.382,2.885,3.079,3.1,2.684
25142,1052-53,2,True,False,4.366,3.496,2.636,2.219,3.828,4.106
25143,1052-53,2,True,False,4.169,3.288,3.56,2.743,4.115,3.417
25144,1052-53,2,True,False,3.147,3.455,2.881,2.895,3.543,3.582
25145,1052-53,2,False,False,,,,,,
25146,1052-53,2,False,False,,,,,,
25147,1052-53,2,True,False,3.475,3.366,3.173,2.546,3.602,3.268
25148,1052-53,2,True,False,3.69,3.569,3.006,3.176,4.01,2.667
25149,1052-53,2,False,False,,,,,,
25150,1052-53,2,True,False,3.548,3.419,2.948,2.956,3.001,2.708
25151,1052-53,2,True,False,3.188,2.78,3.1,2.49,3.902,3.511
25152,1052-53,2,True,False,3.876,3.152,2.485,2.733,4.278,2.839
25153,1052-53,2,True,False,3.074,3.566,2.382,3.462,3.356,3.825
25154,1052-53,2,False,False,,,,,,
25155,1052-53,2,True,False,3.481,3.255,2.694,2.99,3.178,3.624
25156,1052-53,2,False,False,,,,,,
25157,1052-53,2,True,False,3.47,3.608,2.723,3.169,2.564,2.307
25158,1052-53,2,True,False,3.88,3.507,3.561,3.058,2.848,2.929
25159,1052-53,2,True,False,3.627,3.292,3.656,3.265,3.939,3.407
25160,1052-53,2,True,False,3.22,3.571,2.838,3.022,2.295,3.585
25161,1052-53,2,True,False,3.197,3.058,3.368,2.915,2.87,3.009
25162,1052-53,2,False,False,,,,,,
25163,1052-53,2,True,False,3.012,3.353,2.437,3.214,3.102,3.296
25164,1052-53,2,True,False,3.931,2.679,2.335,3.1,2.771,3.024
25165,1052-53,2,True,False,3.152,3.994,2.949,3.337,3.422,3.209
25166,1052-53,2,True,False,3.608,3.27,2.761,2.116,3.837,3.665
25167,1052-53,2,True,False,2.776,3.904,3.768,2.729,3.489,2.757
25168,1052-53,2,False,False,,,,,,
25169,1052-53,2,True,False,3.715,3.629,3.345,3.217,3.937,3.979
25170,1052-53,2,True,False,3.767,3.509,2.766,3.006,3.81,2.666
25171,1052-53,2,True,False,3.228,3.742,1.954,2.654,3.782,3.142
25172,1052-53,2,True,False,3.635,3.622,2.182,2.916,4.006,3.992
25173,1052-53,2,False,False,,,,,,
25174,1052-53,2,True,False,3.656,3.891,1.968,2.608,3.512,2.982
25175,1052-53,2,False,False,,,,,,
25176,1052-53,2,True,False,3.666,3.078,2.828,2.927,3.369,3.589
25177,1052-53,2,True,False,3.427,3.75,2.723,2.847,3.487,2.494
25178,1052-53,2,True,False,3.884,3.395,3.264,3.443,3.235,3.197
25179,1052-53,2,False,False,,,,,,
25180,1052-53,2,True,False,3.041,3.226,2.809,2.852,4.259,3.927
25181,1052-53,2,False,False,,,,,,
25182,1052-53,1,True,True,3.264,2.75,3.682,3.134,2.709,3.191
25183,1052-53,2,True,False,3.355,4.086,2.388,2.723,3.188,3.291
25184,1052-53,2,True,False,4.114,3.919,2.557,3.631,4.033,3.444
25185,1052-53,2,True,False,3.178,3.795,2.804,2.894,3.769,3.909
25186,1052-53,2,True,False,3.237,3.019,3.061,2.775,3.553,3.222
25187,1052-53,2,True,False,3.467,3.437,2.424,2.724,3.345,2.895
25188,1052-53,2,True,False,3.783,3.518,3.47,1.923,2.542,3.06
25189,1052-53,1,True,True,2.726,3.002,3.16,2.757,3.142,2.822
25190,1052-53,2,True,False,3.516,3.436,2.286,2.961,3.708,3.249
25191,1052-53,1,True,True,2.96,2.868,3.329,2.592,3.159,2.998
25192,1052-53,2,True,False,2.931,3.624,2.837,2.429,2.792,2.495
25193,1052-53,2,True,False,3.397,3.729,3.381,2.761,3.567,3.401
25194,1052-53,2,True,False,3.05,3.689,2.765,2.76,3.027,2.576
25195,1052-53,2,True,False,2.847,3.199,2.426,3.064,3.114,3.335
25196,1052-53,2,False,False,,,,,,
25197,1052-53,2,True,False,3.993,3.579,2.749,2.934,2.855,3.593
25198,1052-53,2,False,False,,,,,,
25199,1052-53,2,True,False,3.75,3.93,3.473,2.68,3.482,3.181
25200,1052-53,2,True,False,3.913,3.158,3.335,3.062,3.288,2.978
25201,1052-53,2,True,False,3.315,3.232,2.943,3.2,3.38,3.938
25202,1052-53,2,True,False,3.539,3.637,2.847,3.248,3.246,2.999
25203,1052-53,2,True,False,3.387,3.176,3.011,3.156,3.286,3.401
25204,1052-53,1,True,True,3.114,3.226,2.878,3.298,3.462,2.828
25205,1052-53,2,True,False,3.445,3.277,3.595,3.769,3.4,3.08
25206,1052-53,2,True,False,3.75,3.672,3.034,2.779,3.095,3.642
25207,1052-53,2,True,False,3.263,3.674,3.11,2.594,3.155,3.555
25208,1052-53,1,True,True,2.798,2.441,3.549,3.591,3.529,2.702
25209,1052-53,2,True,False,3.647,3.541,3.094,2.777,2.849,3.136
25210,1052-53,2,True,False,3.745,3.423,2.873,2.818,3.95,3.073
25211,1052-53,2,True,False,3.753,3.145,2.706,2.975,3.768,3.137
25212,1052-53,2,True,False,3.52,3.486,2.589,2.561,3.592,3.616
25213,1052-53,1,True,True,2.938,2.942,2.764,3.437,3.584,3.28
25214,1052-53,2,True,False,3.405,3.677,2.544,3.226,3.164,3.03
25215,1052-53,2,True,False,2.974,2.946,2.841,2.324,3.0,2.459
25216,1052-53,2,False,False,,,,,,
25217,1052-53,2,True,False,2.779,3.66,2.983,3.694,2.929,2.899
25218,1052-53,2,False,False,,,,,,
25220,1052-53,2,True,False,3.298,3.403,2.933,3.288,3.825,2.45
25221,1052-53,2,True,False,3.442,3.646,2.877,2.468,4.389,3.395
25222,1052-53,2,True,False,3.59,4.409,2.916,2.854,3.685,3.805
25223,1052-53,2,True,False,3.395,3.699,3.232,2.932,3.264,3.017
25224,1052-53,2,True,False,3.746,3.489,2.949,3.208,3.371,3.641
25225,1052-53,2,True,False,3.17,3.796,2.527,3.029,3.255,3.038
25226,1052-53,2,True,False,3.379,3.923,3.023,2.661,3.191,3.501
25227,1052-53,2,True,False,3.494,3.598,2.368,1.784,3.694,3.247
25228,1052-53,2,True,False,3.243,3.011,3.052,2.453,3.415,3.165
