student_id,academic_year_graduated,programme_code,degree_classification,degree_weighted_avg
19063,1051-52,2_2_5,2:2,57.6
19064,1051-52,4_2_12,First,77.0
19066,1051-52,2_2_4,2:1,60.6
19073,1051-52,2_4_10,2:2,52.6
19078,1051-52,4_2_12,2:2,57.4
19079,1051-52,1_1_5,First,75.0
19081,1051-52,2_3_7,2:2,53.2
19102,1051-52,1_1_4,First,70.4
19103,1051-52,2_2_4,2:1,60.1
19110,1051-52,1_1_2,2:1,60.1
19116,1051-52,2_2_5,2:2,58.5
19124,1051-52,1_1_3,2:2,57.5
19126,1051-52,1_1_3,2:1,61.4
19130,1051-52,2_4_10,2:1,70.0
19135,1051-52,2_1_1,2:2,55.8
19139,1051-52,2_4_10,2:1,60.7
19141,1051-52,2_2_3,First,72.2
19147,1051-52,2_1_1,2:1,66.2
19148,1051-52,2_3_7,2:1,65.9
19149,1051-52,1_1_1,2:1,61.0
19151,1051-52,2_2_3,2:1,62.0
19162,1051-52,2_4_12,2:2,57.8
19166,1051-52,2_3_8,2:1,67.0
19168,1051-52,1_1_2,2:1,64.4
19169,1051-52,2_4_12,2:1,67.5
19182,1051-52,1_1_3,2:1,65.5
19184,1051-52,2_2_6,2:2,59.2
19186,1051-52,2_2_4,2:2,53.4
19191,1051-52,3_2_2,Third,49.0
19193,1051-52,1_1_5,2:1,66.9
19197,1051-52,2_2_2,Third,46.4
19203,1051-52,1_1_3,2:2,59.3
19204,1051-52,3_2_2,2:1,66.9
19206,1051-52,1_1_5,First,72.8
19212,1051-52,2_1_1,2:1,68.0
19213,1051-52,2_3_9,2:2,56.8
19214,1051-52,2_2_2,2:2,57.6
19215,1051-52,1_1_3,Third,49.5
19221,1051-52,1_1_2,2:2,57.1
19240,1051-52,2_3_7,2:2,58.8
19244,1051-52,1_1_1,2:2,54.3
19255,1051-52,2_2_3,2:2,59.2
19262,1051-52,2_3_7,2:1,65.3
19265,1051-52,1_1_4,2:2,52.1
19267,1051-52,2_1_1,2:2,51.2
19268,1051-52,4_2_12,2:1,61.0
19276,1051-52,2_2_3,2:1,61.3
19281,1051-52,2_3_8,2:2,58.6
19289,1051-52,2_2_6,First,70.9
19291,1051-52,2_4_12,First,70.7
19294,1051-52,4_2_12,Third,42.0
19297,1051-52,2_2_4,2:2,58.0
19298,1051-52,2_2_2,2:1,64.9
19300,1051-52,2_2_5,First,73.2
19306,1051-52,1_1_4,2:2,53.5
19307,1051-52,2_3_8,2:1,60.5
19310,1051-52,2_2_5,2:2,52.7
19317,1051-52,2_2_4,2:2,54.0
19323,1051-52,2_3_7,2:2,57.0
19324,1051-52,1_2_1,2:2,52.0
19326,1051-52,2_3_9,2:1,67.3
19327,1051-52,2_4_10,2:1,62.0
19332,1051-52,1_1_5,First,73.0
19341,1051-52,2_4_12,2:1,68.8
19348,1051-52,2_2_2,Third,47.5
19355,1051-52,2_1_1,2:2,52.0
19357,1051-52,2_3_8,2:1,60.5
19362,1051-52,1_1_3,2:1,69.4
19368,1051-52,3_1_1,2:1,61.9
19375,1051-52,2_3_9,2:2,56.0
19380,1051-52,1_2_1,2:2,53.5
19389,1051-52,2_2_2,2:2,55.7
19390,1051-52,4_2_12,2:2,52.8
19394,1051-52,2_2_6,First,73.7
19399,1051-52,2_3_8,First,72.0
19406,1051-52,2_2_5,First,71.8
19413,1051-52,2_2_6,2:1,63.9
19417,1051-52,3_2_2,2:1,63.8
19419,1051-52,1_1_3,2:1,68.3
19421,1051-52,1_1_2,2:2,50.3
19428,1051-52,1_1_4,2:1,60.5
19430,1051-52,2_2_5,2:2,52.0
19431,1051-52,1_1_4,2:2,54.5
19432,1051-52,2_3_7,2:1,68.8
19433,1051-52,4_2_12,2:1,68.4
19434,1051-52,3_2_2,Third,48.1
19442,1051-52,2_2_4,2:2,50.9
19444,1051-52,2_4_11,2:1,67.9
19446,1051-52,2_2_3,2:1,60.6
19449,1051-52,2_4_11,2:2,58.4
19451,1051-52,2_3_9,First,72.1
19455,1051-52,3_1_1,2:1,67.5
19456,1051-52,2_4_12,2:2,58.1
19457,1051-52,2_4_12,Third,49.0
19458,1051-52,2_1_1,2:2,59.0
19461,1051-52,1_1_3,2:1,60.2
19465,1051-52,2_2_3,First,70.0
19471,1051-52,2_2_2,Third,49.6
19474,1051-52,2_3_8,2:1,63.0
19476,1051-52,2_1_1,2:2,58.5
19485,1051-52,1_1_5,Third,48.1
19486,1051-52,2_3_7,2:1,63.0
19488,1051-52,3_2_2,First,77.7
19491,1051-52,2_2_2,First,76.7
19505,1051-52,2_4_10,2:2,51.8
19506,1051-52,2_2_4,2:2,53.1
19507,1051-52,1_1_5,2:1,62.9
19517,1051-52,1_1_3,2:2,55.9
19518,1051-52,1_1_3,2:2,51.9
19526,1051-52,1_1_2,Third,50.0
19527,1051-52,2_4_11,2:2,50.8
19528,1051-52,2_2_5,First,70.9
19531,1051-52,2_3_7,First,80.0
19535,1051-52,2_4_10,2:2,51.6
19538,1051-52,1_1_2,2:1,66.8
19539,1051-52,2_3_9,First,70.8
19544,1051-52,2_3_7,Third,45.5
19548,1051-52,1_1_2,First,73.4
19553,1051-52,4_2_12,2:1,61.1
19554,1051-52,4_2_12,2:2,53.0
19560,1051-52,1_1_2,2:2,55.2
19564,1051-52,4_2_12,First,73.6
19565,1051-52,2_2_6,2:2,55.9
19568,1051-52,1_1_4,2:2,58.2
19574,1051-52,2_3_8,2:2,58.7
19575,1051-52,2_2_2,2:1,60.6
1958,1051-52,2_3_9,2:2,52.9
19583,1051-52,1_1_3,2:1,64.7
19584,1051-52,2_3_8,2:1,64.6
19585,1051-52,2_2_3,2:1,68.6
19589,1051-52,2_2_3,First,74.7
19591,1051-52,1_1_2,First,72.5
19592,1051-52,2_4_12,2:1,63.3
19593,1051-52,1_1_5,2:1,67.1
19594,1051-52,2_2_4,2:1,60.4
19602,1051-52,3_2_2,2:2,59.8
19615,1051-52,2_4_12,2:1,60.8
19618,1051-52,1_2_1,Third,49.9
19619,1051-52,2_4_11,Third,46.4
19621,1051-52,2_3_7,2:2,60.0
19623,1051-52,2_3_8,2:2,50.4
19629,1051-52,2_1_1,2:2,59.4
19630,1051-52,3_2_2,2:2,58.7
19631,1051-52,1_1_5,2:1,66.4
19632,1051-52,1_1_5,2:1,62.4
19633,1051-52,2_3_8,2:2,56.9
19638,1051-52,2_4_10,2:2,50.2
19644,1051-52,1_1_2,First,77.8
19645,1051-52,1_1_1,2:2,51.3
19660,1051-52,2_4_10,2:2,54.4
19662,1051-52,4_2_12,2:1,64.0
19686,1051-52,2_4_11,2:2,55.6
19688,1051-52,2_3_8,2:2,59.2
19692,1051-52,2_1_1,2:1,60.3
19693,1051-52,4_2_12,First,76.6
19694,1051-52,2_2_6,2:2,54.8
19697,1051-52,4_2_12,2:2,52.0
19698,1051-52,2_3_7,2:2,58.4
19704,1051-52,1_1_5,2:1,64.3
19708,1051-52,2_2_6,2:1,65.0
19717,1051-52,1_2_1,2:1,66.9
19727,1051-52,2_3_7,2:2,54.8
19728,1051-52,3_1_1,2:1,60.4
19741,1051-52,2_3_8,2:2,59.1
19746,1051-52,2_2_3,2:2,55.1
19749,1051-52,2_2_3,2:1,67.6
19752,1051-52,2_3_8,2:2,57.8
19757,1051-52,2_3_7,2:2,51.3
19761,1051-52,2_2_5,Third,48.9
19766,1051-52,2_2_2,2:1,65.7
19769,1051-52,2_3_8,2:2,58.5
19772,1051-52,1_1_2,2:1,63.1
19778,1051-52,2_3_8,2:1,62.4
19779,1051-52,2_2_2,2:2,56.8
19780,1051-52,1_1_2,2:1,63.2
19781,1051-52,3_1_1,2:2,51.0
19783,1051-52,1_1_3,First,70.1
19785,1051-52,1_1_3,Third,45.8
19791,1051-52,1_1_1,2:1,62.1
19793,1051-52,2_4_12,First,72.5
19796,1051-52,2_4_12,2:2,54.6
19797,1051-52,1_2_1,2:2,51.1
19799,1051-52,2_3_8,First,70.4
19804,1051-52,2_2_5,2:2,53.7
19812,1051-52,3_1_1,2:1,61.5
19813,1051-52,2_1_1,Third,46.4
19822,1051-52,1_1_2,2:2,50.2
19829,1051-52,2_3_8,Third,46.9
19830,1051-52,2_3_7,2:1,61.1
19838,1051-52,2_3_7,2:2,54.7
19850,1051-52,4_2_12,First,74.2
19851,1051-52,1_1_2,First,70.9
19854,1051-52,2_2_5,2:1,60.2
19860,1051-52,2_2_5,2:1,65.1
19861,1051-52,2_2_6,First,70.0
19863,1051-52,1_1_5,2:2,55.8
19869,1051-52,2_1_1,2:2,59.2
19872,1051-52,2_2_5,2:2,54.1
19874,1051-52,2_1_1,2:2,50.2
19878,1051-52,2_2_5,2:1,63.9
19879,1051-52,2_1_1,2:1,60.2
19883,1051-52,4_2_12,2:2,58.5
19886,1051-52,2_2_6,2:2,56.3
19892,1051-52,2_2_4,2:2,53.1
19899,1051-52,2_3_9,First,70.7
19900,1051-52,4_2_12,2:2,50.9
19902,1051-52,2_2_5,2:1,67.3
19907,1051-52,1_1_4,2:2,56.5
19908,1051-52,1_2_1,2:2,53.8
19924,1051-52,1_1_2,2:1,67.0
19930,1051-52,1_1_3,2:1,60.8
19939,1051-52,2_4_10,2:1,65.5
19948,1051-52,2_3_9,2:2,58.9
19956,1051-52,4_2_12,2:1,60.5
19957,1051-52,1_1_4,2:1,66.6
19960,1051-52,2_2_6,2:2,50.4
19961,1051-52,2_4_11,Third,49.1
19967,1051-52,2_1_1,2:1,67.4
19972,1051-52,2_2_2,First,71.6
19989,1051-52,2_4_12,First,70.5
19990,1051-52,1_1_2,2:2,59.4
19996,1051-52,1_1_4,2:2,55.7
2124,1051-52,2_3_7,2:2,55.5
2237,1051-52,2_2_3,2:2,50.0
2386,1051-52,1_1_1,2:2,50.8
2860,1051-52,1_1_5,Third,46.3
2885,1051-52,2_2_4,Third,49.7
4206,1051-52,1_1_2,2:2,50.7
4579,1051-52,2_2_2,2:2,54.2
4584,1051-52,2_4_12,Third,48.6
477,1051-52,2_1_1,Third,49.0
5019,1051-52,4_2_12,2:1,66.0
5086,1051-52,4_2_12,2:2,55.5
5186,1051-52,4_2_12,Third,47.7
5265,1051-52,2_3_9,2:2,56.2
5291,1051-52,3_2_2,2:2,59.0
5300,1051-52,2_4_10,Third,49.9
5432,1051-52,2_4_12,Third,48.6
5550,1051-52,2_4_11,2:2,50.5
5745,1051-52,2_4_12,2:1,66.1
5775,1051-52,2_1_1,2:1,68.8
5965,1051-52,2_4_12,Third,45.6
6010,1051-52,2_2_3,Third,48.5
6150,1051-52,2_2_2,Third,46.0
6235,1051-52,1_1_5,2:2,50.1
6371,1051-52,2_4_12,Third,42.5
6372,1051-52,4_2_12,2:2,55.5
6520,1051-52,1_1_5,2:2,53.7
6544,1051-52,3_1_1,2:2,54.8
6676,1051-52,2_2_5,2:2,54.0
6868,1051-52,2_2_4,2:2,58.0
6931,1051-52,2_3_8,2:2,57.6
7016,1051-52,2_2_5,Third,46.3
7076,1051-52,2_4_10,Third,49.6
7081,1051-52,1_1_2,Third,48.2
7121,1051-52,4_2_12,2:2,50.8
7186,1051-52,2_2_3,2:2,52.3
7380,1051-52,1_1_1,2:2,52.7
7393,1051-52,2_3_7,Third,49.0
7436,1051-52,2_4_10,Third,46.6
7478,1051-52,1_1_3,2:2,59.5
7589,1051-52,1_1_4,Third,42.9
7614,1051-52,2_2_6,Third,47.7
7619,1051-52,2_4_12,2:2,55.5
7774,1051-52,2_2_3,Third,46.1
778,1051-52,2_2_6,Third,44.2
7788,1051-52,2_4_12,2:2,56.8
7815,1051-52,3_2_2,2:2,53.5
7883,1051-52,2_4_11,2:1,61.0
8111,1051-52,2_2_5,Third,45.6
8179,1051-52,3_2_2,2:2,50.5
8189,1051-52,1_1_4,2:2,54.5
8343,1051-52,2_4_10,2:2,55.8
8359,1051-52,2_3_8,2:2,55.0
8490,1051-52,3_2_2,2:2,52.2
8616,1051-52,2_3_8,Third,49.1
9049,1051-52,2_3_8,Third,49.9
9077,1051-52,2_2_5,Third,44.1
9078,1051-52,1_1_3,Third,49.4
9146,1051-52,2_4_10,2:2,50.6
9175,1051-52,2_2_5,2:2,50.3
923,1051-52,2_2_3,Third,46.2
9238,1051-52,2_3_9,2:2,52.3
9277,1051-52,2_4_11,Third,45.7
9287,1051-52,1_1_4,Third,49.6
9456,1051-52,1_1_4,2:2,52.5
9545,1051-52,1_1_4,2:2,54.9
9562,1051-52,4_2_12,2:2,54.7
9618,1051-52,2_4_10,Third,46.1
9821,1051-52,2_2_6,2:2,54.5
9899,1051-52,2_2_6,Third,49.3
9915,1051-52,2_1_1,Third,46.9
10013,1052-53,1_1_3,2:2,50.1
10166,1052-53,2_1_1,Third,44.0
10223,1052-53,1_1_5,2:2,50.4
10321,1052-53,3_2_2,Third,44.9
10335,1052-53,2_3_8,2:2,59.9
10464,1052-53,2_2_5,2:2,51.5
10477,1052-53,2_2_6,2:2,51.8
10499,1052-53,1_1_1,Third,48.2
10889,1052-53,1_1_4,Third,48.7
1097,1052-53,1_2_1,Third,48.3
11104,1052-53,2_2_3,Third,47.5
11179,1052-53,2_2_3,2:2,56.1
11291,1052-53,4_2_12,Third,48.5
11445,1052-53,2_3_8,2:2,50.1
11469,1052-53,2_1_1,2:2,50.8
11497,1052-53,2_4_12,2:2,58.8
11533,1052-53,3_1_1,Third,49.7
11688,1052-53,2_2_6,Third,46.4
11729,1052-53,2_2_5,Third,47.0
11896,1052-53,2_2_6,Third,49.7
12008,1052-53,1_1_4,Third,47.5
12122,1052-53,2_3_7,2:2,50.6
12160,1052-53,2_4_12,2:2,58.2
12169,1052-53,2_1_1,2:2,53.7
12207,1052-53,2_2_6,2:1,62.8
12397,1052-53,1_2_1,2:2,52.3
12398,1052-53,1_2_1,Third,43.2
12434,1052-53,4_2_12,2:2,50.9
12468,1052-53,2_2_3,2:2,55.4
12475,1052-53,1_1_5,2:2,55.5
12701,1052-53,2_4_12,2:2,52.1
13015,1052-53,2_2_6,2:2,53.4
13086,1052-53,1_1_2,2:2,50.2
13112,1052-53,2_2_3,2:1,62.4
13430,1052-53,2_2_2,2:2,50.2
13558,1052-53,2_3_8,Third,46.1
13579,1052-53,1_2_1,Third,49.4
13586,1052-53,2_3_8,2:2,51.0
13607,1052-53,2_1_1,Third,49.6
13743,1052-53,2_3_7,2:2,52.5
13789,1052-53,2_2_4,2:2,52.8
13815,1052-53,1_1_4,2:2,51.5
13872,1052-53,2_3_8,Third,47.8
13887,1052-53,2_2_6,Third,43.8
13973,1052-53,2_1_1,2:2,58.9
14022,1052-53,2_2_2,2:1,66.8
14189,1052-53,1_1_5,2:2,51.0
14399,1052-53,1_1_4,2:2,54.8
14404,1052-53,2_3_7,2:2,51.0
14491,1052-53,2_3_7,Third,49.2
14565,1052-53,2_3_8,2:2,51.9
146,1052-53,2_2_6,2:2,52.0
14797,1052-53,1_2_1,Third,47.0
14840,1052-53,2_1_1,2:2,50.7
14988,1052-53,2_4_12,2:2,52.5
15014,1052-53,1_1_2,2:2,50.3
15015,1052-53,1_1_3,2:1,64.9
15049,1052-53,1_1_5,Third,50.0
15075,1052-53,2_1_1,Third,47.0
1512,1052-53,2_2_4,Third,46.7
15131,1052-53,2_2_6,2:2,52.1
15197,1052-53,3_2_2,2:2,56.6
15206,1052-53,2_2_2,2:2,51.6
15211,1052-53,1_1_3,2:2,52.9
15215,1052-53,2_1_1,2:2,57.1
15216,1052-53,2_2_6,2:2,56.6
15235,1052-53,1_2_1,Third,45.6
15248,1052-53,3_2_2,2:2,58.1
15254,1052-53,2_3_9,2:2,55.5
15273,1052-53,2_3_8,2:2,58.7
15337,1052-53,2_4_12,Third,48.6
15463,1052-53,1_2_1,2:2,51.6
15495,1052-53,2_2_2,2:2,51.2
15594,1052-53,2_4_12,2:1,68.6
15623,1052-53,1_1_2,2:2,53.9
15649,1052-53,2_4_12,Third,48.3
15740,1052-53,2_3_8,2:1,62.0
15770,1052-53,2_4_10,2:2,52.7
15778,1052-53,2_2_3,2:2,58.2
15832,1052-53,2_2_4,2:2,59.2
15847,1052-53,3_1_1,2:2,56.5
15854,1052-53,1_2_1,2:2,57.7
15857,1052-53,1_1_5,2:2,54.3
15863,1052-53,2_2_6,Third,48.2
15872,1052-53,2_2_5,2:1,63.9
15880,1052-53,2_2_2,Third,46.1
15909,1052-53,2_2_5,2:1,62.4
15935,1052-53,2_4_12,2:2,58.7
15944,1052-53,2_2_2,2:1,67.5
15994,1052-53,2_4_11,2:2,55.5
16035,1052-53,1_1_5,Third,48.2
16051,1052-53,2_1_1,2:1,63.8
16082,1052-53,2_4_12,Third,48.9
16085,1052-53,2_3_9,2:2,59.5
16104,1052-53,2_1_1,Third,44.0
16197,1052-53,2_2_3,2:2,52.4
16198,1052-53,2_4_10,Third,49.4
16217,1052-53,1_1_3,2:2,59.5
16226,1052-53,2_4_12,2:2,52.3
16245,1052-53,1_1_2,2:2,51.0
16249,1052-53,1_1_4,2:2,55.1
16254,1052-53,2_2_3,2:1,63.6
16268,1052-53,2_3_9,2:2,51.9
16280,1052-53,1_1_2,2:1,62.1
16361,1052-53,2_2_5,Third,46.9
16483,1052-53,1_1_3,2:2,53.6
16553,1052-53,1_1_4,2:1,67.6
16556,1052-53,3_2_2,2:1,62.7
16585,1052-53,2_4_12,2:2,53.6
16599,1052-53,2_4_11,2:2,59.4
16646,1052-53,2_4_12,2:2,53.7
16682,1052-53,2_2_4,2:2,50.2
16692,1052-53,2_3_7,2:2,54.6
16758,1052-53,2_2_2,Third,47.1
16778,1052-53,2_3_8,2:1,62.1
16837,1052-53,1_1_3,Third,48.3
16881,1052-53,2_3_8,2:2,52.9
16883,1052-53,2_3_8,2:2,59.4
16924,1052-53,1_1_4,2:2,57.8
16942,1052-53,3_2_2,2:2,54.5
16982,1052-53,2_3_7,Third,46.8
17059,1052-53,1_1_2,2:1,60.2
17083,1052-53,1_1_5,2:2,50.3
17092,1052-53,2_4_10,Third,44.3
17126,1052-53,2_3_9,2:1,66.5
17156,1052-53,2_2_5,2:2,55.5
17178,1052-53,2_2_4,2:1,62.1
17216,1052-53,2_2_4,2:2,55.7
17291,1052-53,2_2_3,Third,44.5
17310,1052-53,2_2_4,2:2,52.7
17324,1052-53,2_2_6,2:2,57.7
17337,1052-53,2_2_6,2:1,63.5
17370,1052-53,1_1_1,2:2,50.6
17414,1052-53,2_3_9,Third,47.6
17417,1052-53,2_3_8,2:2,50.0
17419,1052-53,2_2_3,2:2,57.5
17439,1052-53,1_1_3,2:2,54.2
17455,1052-53,2_4_12,2:2,55.0
17482,1052-53,2_2_5,2:2,59.2
17495,1052-53,1_2_1,2:1,67.7
17531,1052-53,2_3_9,2:2,57.0
17539,1052-53,2_4_10,Third,49.5
17626,1052-53,2_2_6,Third,49.7
17643,1052-53,1_2_1,2:2,50.9
17681,1052-53,2_2_6,2:2,57.5
17701,1052-53,2_4_12,Third,46.0
17702,1052-53,2_2_4,2:2,50.4
17729,1052-53,2_4_11,2:2,53.3
17747,1052-53,1_1_4,2:2,53.2
17754,1052-53,2_3_9,Third,49.4
17814,1052-53,1_1_3,2:2,50.4
17865,1052-53,2_2_6,2:1,67.5
17881,1052-53,2_2_4,Third,48.6
17912,1052-53,4_2_12,First,71.7
17915,1052-53,2_4_12,2:2,52.9
17941,1052-53,2_2_3,2:2,55.8
17958,1052-53,2_3_8,2:2,53.2
17972,1052-53,2_1_1,2:2,59.9
18037,1052-53,2_2_4,2:1,62.1
18103,1052-53,1_1_2,2:2,55.8
18175,1052-53,2_4_10,2:2,50.1
18180,1052-53,2_3_9,2:1,63.7
18228,1052-53,4_2_12,2:2,57.1
18236,1052-53,3_2_2,Third,46.5
18256,1052-53,1_1_4,2:2,50.8
18262,1052-53,2_2_2,2:2,53.3
18298,1052-53,1_1_2,2:2,52.8
18304,1052-53,4_2_12,2:1,68.4
18323,1052-53,2_4_11,2:2,56.7
18333,1052-53,2_3_8,2:1,64.3
18350,1052-53,2_1_1,2:2,51.3
18352,1052-53,2_2_2,2:2,57.7
18383,1052-53,1_1_5,2:2,54.0
18416,1052-53,2_1_1,Third,46.7
18426,1052-53,2_4_12,2:2,51.2
18440,1052-53,3_1_1,2:2,51.1
18453,1052-53,2_2_6,Third,48.3
18460,1052-53,1_1_1,2:2,54.2
18498,1052-53,2_4_12,2:2,52.7
18509,1052-53,2_2_4,2:2,51.4
18534,1052-53,1_1_5,Third,46.0
18547,1052-53,2_4_10,2:2,55.4
18777,1052-53,2_3_8,2:2,50.4
18778,1052-53,3_2_2,2:2,54.8
18798,1052-53,3_2_2,2:1,60.0
18800,1052-53,2_3_7,Third,47.2
18814,1052-53,2_4_10,2:2,56.8
18819,1052-53,1_1_5,2:2,53.1
18822,1052-53,1_1_2,Third,47.1
18867,1052-53,1_1_5,2:2,57.0
18896,1052-53,1_1_2,2:2,56.7
18901,1052-53,2_4_11,2:2,59.5
18912,1052-53,2_4_11,2:2,55.1
18913,1052-53,2_4_12,2:1,63.2
18916,1052-53,2_3_9,Third,46.4
18961,1052-53,2_3_8,2:2,51.1
18994,1052-53,4_2_12,Third,42.4
19015,1052-53,2_4_11,Third,49.5
19029,1052-53,2_3_8,2:2,55.3
19065,1052-53,2_2_4,Third,45.0
19131,1052-53,2_2_3,2:1,64.7
19167,1052-53,2_4_12,2:2,52.4
19209,1052-53,1_1_4,Third,48.9
19218,1052-53,2_4_10,2:2,51.1
19224,1052-53,1_1_4,2:2,56.9
19253,1052-53,2_1_1,2:2,57.4
19258,1052-53,1_1_3,2:1,61.8
19266,1052-53,2_4_12,Third,44.4
19270,1052-53,2_4_10,2:2,58.1
19346,1052-53,1_1_5,2:1,63.3
19351,1052-53,2_2_5,2:2,51.7
19353,1052-53,2_3_7,2:1,63.0
19356,1052-53,2_2_5,2:1,62.5
19416,1052-53,4_2_12,2:1,67.4
19427,1052-53,3_1_1,Third,47.4
19495,1052-53,2_2_2,Third,46.7
19511,1052-53,2_4_11,2:2,59.8
19572,1052-53,2_2_3,First,75.4
19601,1052-53,2_2_2,2:2,54.8
19608,1052-53,4_2_12,First,80.5
19610,1052-53,1_1_1,2:2,50.4
19664,1052-53,2_4_10,2:1,60.9
19672,1052-53,2_1_1,Third,45.9
19676,1052-53,4_2_12,2:1,61.4
19713,1052-53,2_3_8,2:2,56.8
19731,1052-53,2_3_8,First,70.7
19738,1052-53,1_1_3,Third,49.1
19776,1052-53,3_2_2,2:1,63.0
19802,1052-53,2_2_4,2:2,55.5
19841,1052-53,1_1_4,2:2,59.7
19847,1052-53,2_4_11,Third,44.7
19898,1052-53,2_3_9,2:2,51.4
19937,1052-53,2_2_2,Third,46.7
19954,1052-53,2_3_8,Third,43.1
19983,1052-53,2_2_2,2:1,66.3
20007,1052-53,2_4_11,2:1,62.4
20009,1052-53,2_4_11,2:2,50.5
20011,1052-53,2_3_8,First,76.8
20017,1052-53,1_1_5,First,70.4
20022,1052-53,2_2_3,2:2,54.8
20028,1052-53,1_1_2,2:2,59.4
20029,1052-53,1_1_2,2:2,56.6
20031,1052-53,1_1_3,First,76.0
20032,1052-53,2_2_6,2:1,67.8
20046,1052-53,2_2_6,2:2,57.2
20053,1052-53,2_3_7,2:1,60.4
20057,1052-53,2_1_1,2:1,60.1
20067,1052-53,2_2_4,2:2,50.7
20077,1052-53,2_3_9,2:2,57.9
20078,1052-53,1_1_4,2:2,55.8
20083,1052-53,3_2_2,Third,46.2
20087,1052-53,1_1_3,First,71.2
20090,1052-53,3_2_2,2:2,59.4
20092,1052-53,1_2_1,2:2,57.4
20093,1052-53,4_2_12,First,72.2
20106,1052-53,2_2_4,2:2,59.0
20108,1052-53,2_4_12,2:2,55.8
20121,1052-53,2_4_10,2:1,63.6
20132,1052-53,3_1_1,2:2,54.4
20137,1052-53,1_1_3,2:1,60.0
20141,1052-53,2_3_9,2:1,60.4
20146,1052-53,2_4_10,2:2,53.3
20148,1052-53,2_2_2,2:2,58.7
20152,1052-53,4_2_12,First,80.7
20159,1052-53,1_1_5,First,70.7
20160,1052-53,2_2_3,2:1,60.2
20162,1052-53,2_2_5,2:1,68.6
20166,1052-53,2_2_4,2:2,55.0
20183,1052-53,2_3_8,2:1,62.7
20194,1052-53,3_2_2,2:1,61.8
20199,1052-53,1_1_3,First,74.5
20205,1052-53,2_1_1,2:2,59.2
20207,1052-53,1_1_3,2:1,64.2
20214,1052-53,4_2_12,First,70.3
20215,1052-53,4_2_12,2:1,67.2
20218,1052-53,2_2_5,2:1,62.6
20222,1052-53,2_1_1,Third,47.8
20224,1052-53,2_1_1,2:2,53.2
20243,1052-53,1_1_3,Third,49.9
20253,1052-53,4_2_12,2:2,58.5
20258,1052-53,2_2_5,2:1,68.2
20262,1052-53,1_2_1,2:1,61.2
20269,1052-53,2_4_11,2:2,52.8
20275,1052-53,4_2_12,First,71.3
20277,1052-53,1_1_1,2:1,60.9
20282,1052-53,3_2_2,2:1,64.2
20285,1052-53,2_2_5,2:1,61.7
20297,1052-53,2_4_12,2:2,51.4
20301,1052-53,2_2_5,2:1,61.8
20311,1052-53,4_2_12,2:1,67.5
20313,1052-53,2_1_1,First,73.1
20318,1052-53,1_1_2,2:1,68.1
20325,1052-53,2_2_6,2:2,55.8
20331,1052-53,2_2_2,2:1,65.0
20332,1052-53,1_2_1,2:1,62.9
20334,1052-53,2_4_12,2:1,60.8
20337,1052-53,3_2_2,2:1,61.8
20346,1052-53,2_3_9,First,71.7
20351,1052-53,1_2_1,2:2,55.6
20353,1052-53,4_2_12,First,72.8
20367,1052-53,1_1_3,2:2,53.7
20390,1052-53,4_2_12,2:2,50.8
20394,1052-53,2_2_5,2:2,57.5
20397,1052-53,2_1_1,2:1,67.4
20398,1052-53,4_2_12,First,71.0
20402,1052-53,1_1_5,2:2,58.6
20415,1052-53,2_4_10,2:2,54.0
20427,1052-53,2_4_11,2:1,67.9
20436,1052-53,1_1_2,2:2,57.5
20439,1052-53,2_3_8,Third,49.6
20440,1052-53,2_4_11,2:1,61.5
20443,1052-53,2_2_6,Third,46.0
20449,1052-53,2_4_12,2:1,60.4
20452,1052-53,2_2_2,2:2,57.9
20481,1052-53,1_1_3,2:2,57.4
20483,1052-53,2_4_12,2:2,59.9
20488,1052-53,2_3_7,2:2,59.0
20489,1052-53,2_2_2,2:2,59.4
20497,1052-53,4_2_12,Third,49.5
20501,1052-53,2_2_2,Third,49.5
20504,1052-53,4_2_12,2:2,55.3
20506,1052-53,2_2_2,2:1,60.7
20507,1052-53,2_3_8,2:1,69.5
20510,1052-53,2_1_1,First,72.0
20515,1052-53,4_2_12,2:1,61.9
20524,1052-53,2_2_5,2:1,65.1
20525,1052-53,2_2_2,2:1,68.8
20529,1052-53,1_2_1,2:1,67.6
20534,1052-53,2_2_2,2:2,52.2
20545,1052-53,2_4_10,2:1,61.5
20547,1052-53,2_4_12,2:1,69.9
20550,1052-53,2_2_2,2:1,62.1
20563,1052-53,2_2_5,2:2,58.6
20564,1052-53,4_2_12,First,73.7
20565,1052-53,2_3_7,2:1,60.4
20567,1052-53,3_2_2,2:1,65.7
20570,1052-53,2_2_5,2:1,64.1
20572,1052-53,2_2_5,2:2,57.5
20574,1052-53,4_2_12,2:2,56.8
20581,1052-53,2_2_5,First,72.9
20589,1052-53,2_2_2,First,75.9
20595,1052-53,3_2_2,2:2,57.4
20603,1052-53,2_1_1,2:2,53.8
20624,1052-53,1_1_1,First,70.3
20629,1052-53,1_1_5,2:2,57.0
20637,1052-53,2_4_10,2:2,56.8
20645,1052-53,3_2_2,2:2,57.5
20653,1052-53,3_1_1,2:1,64.0
20654,1052-53,1_1_5,2:1,64.8
20655,1052-53,1_1_2,2:2,57.5
20656,1052-53,2_4_12,2:1,68.3
20657,1052-53,1_2_1,2:2,54.9
20663,1052-53,2_4_10,2:2,58.6
