student_id,academic_year_graduated,survey_responded,outcome_type,professional_level,employment_sector,salary_band,time_to_outcome_months,outcome_recorded_at
23491,1052-53,True,unemployed,,,,16.0,1054-08-01
23497,1052-53,True,further_study,,further_study,,1.0,1054-08-01
23507,1052-53,False,,,,,,1054-08-01
23511,1052-53,True,employed,professional,architecture_and_built_environment,3.0,8.0,1054-08-01
23529,1052-53,True,employed,non_professional,architecture_and_built_environment,2.0,5.0,1054-08-01
23536,1052-53,True,unemployed,,,,10.0,1054-08-01
23538,1052-53,True,employed,non_professional,healthcare_and_nhs,2.0,4.0,1054-08-01
23546,1052-53,False,,,,,,1054-08-01
23550,1052-53,True,further_study,,further_study,,3.0,1054-08-01
23554,1052-53,True,employed,non_professional,heritage_and_curation,2.0,3.0,1054-08-01
23556,1052-53,True,employed,non_professional,heritage_and_curation,3.0,4.0,1054-08-01
23561,1052-53,True,further_study,,further_study,,3.0,1054-08-01
23571,1052-53,True,further_study,,further_study,,2.0,1054-08-01
23572,1052-53,True,employed,non_professional,craft_and_making,3.0,2.0,1054-08-01
23579,1052-53,True,unemployed,,,,16.0,1054-08-01
23587,1052-53,False,,,,,,1054-08-01
23588,1052-53,True,further_study,,further_study,,1.0,1054-08-01
23589,1052-53,True,employed,professional,architecture_and_built_environment,4.0,5.0,1054-08-01
23601,1052-53,True,unemployed,,,,11.0,1054-08-01
23615,1052-53,False,,,,,,1054-08-01
23617,1052-53,False,,,,,,1054-08-01
23626,1052-53,False,,,,,,1054-08-01
23627,1052-53,True,employed,professional,social_care,4.0,5.0,1054-08-01
23639,1052-53,True,unknown,,,,7.0,1054-08-01
23645,1052-53,True,employed,non_professional,education,3.0,4.0,1054-08-01
23650,1052-53,True,further_study,,further_study,,1.0,1054-08-01
23651,1052-53,True,unemployed,,,,20.0,1054-08-01
23656,1052-53,True,employed,professional,design_and_media,4.0,2.0,1054-08-01
23668,1052-53,False,,,,,,1054-08-01
23679,1052-53,True,employed,non_professional,design_and_media,3.0,4.0,1054-08-01
23700,1052-53,True,further_study,,further_study,,4.0,1054-08-01
23709,1052-53,True,unemployed,,,,16.0,1054-08-01
23711,1052-53,True,employed,non_professional,design_and_media,4.0,3.0,1054-08-01
23713,1052-53,True,employed,non_professional,heritage_and_curation,1.0,4.0,1054-08-01
23722,1052-53,True,employed,professional,heritage_and_curation,3.0,1.0,1054-08-01
23726,1052-53,True,further_study,,further_study,,1.0,1054-08-01
23727,1052-53,True,employed,professional,allied_health_professions,3.0,3.0,1054-08-01
23734,1052-53,False,,,,,,1054-08-01
23735,1052-53,False,,,,,,1054-08-01
23739,1052-53,True,further_study,,further_study,,1.0,1054-08-01
23740,1052-53,True,employed,professional,finance_and_banking,1.0,7.0,1054-08-01
23742,1052-53,True,employed,professional,design_and_media,5.0,2.0,1054-08-01
23744,1052-53,True,employed,non_professional,heritage_and_curation,4.0,9.0,1054-08-01
23759,1052-53,True,employed,non_professional,heritage_and_curation,2.0,6.0,1054-08-01
23760,1052-53,True,unemployed,,,,22.0,1054-08-01
23761,1052-53,True,unemployed,,,,13.0,1054-08-01
23762,1052-53,True,employed,professional,hospitality_and_tourism,4.0,2.0,1054-08-01
23763,1052-53,True,employed,professional,architecture_and_built_environment,4.0,2.0,1054-08-01
23776,1052-53,True,employed,non_professional,heritage_and_curation,1.0,2.0,1054-08-01
23785,1052-53,True,further_study,,further_study,,1.0,1054-08-01
23789,1052-53,False,,,,,,1054-08-01
23794,1052-53,True,further_study,,further_study,,0.0,1054-08-01
23799,1052-53,False,,,,,,1054-08-01
23809,1052-53,True,employed,professional,creative_industries,4.0,7.0,1054-08-01
23812,1052-53,False,,,,,,1054-08-01
23815,1052-53,True,employed,non_professional,craft_and_making,4.0,10.0,1054-08-01
23822,1052-53,True,employed,professional,heritage_and_curation,3.0,4.0,1054-08-01
23825,1052-53,True,employed,non_professional,design_and_media,2.0,4.0,1054-08-01
23827,1052-53,True,further_study,,further_study,,3.0,1054-08-01
23828,1052-53,True,employed,non_professional,design_and_media,2.0,5.0,1054-08-01
23836,1052-53,True,employed,non_professional,architecture_and_built_environment,2.0,6.0,1054-08-01
23843,1052-53,True,employed,professional,media_and_communications,4.0,9.0,1054-08-01
23857,1052-53,True,further_study,,further_study,,4.0,1054-08-01
23859,1052-53,True,employed,non_professional,creative_industries,3.0,2.0,1054-08-01
23861,1052-53,False,,,,,,1054-08-01
23871,1052-53,False,,,,,,1054-08-01
23872,1052-53,False,,,,,,1054-08-01
23873,1052-53,False,,,,,,1054-08-01
23878,1052-53,True,employed,non_professional,craft_and_making,2.0,3.0,1054-08-01
23880,1052-53,True,employed,professional,creative_industries,5.0,8.0,1054-08-01
23885,1052-53,True,unemployed,,,,15.0,1054-08-01
23886,1052-53,True,employed,professional,management_consulting,4.0,5.0,1054-08-01
23888,1052-53,False,,,,,,1054-08-01
23890,1052-53,True,employed,professional,management_consulting,4.0,6.0,1054-08-01
23896,1052-53,True,further_study,,further_study,,3.0,1054-08-01
23901,1052-53,True,further_study,,further_study,,3.0,1054-08-01
23902,1052-53,True,employed,professional,finance_and_banking,4.0,4.0,1054-08-01
23904,1052-53,True,unknown,,,,12.0,1054-08-01
23913,1052-53,False,,,,,,1054-08-01
23915,1052-53,False,,,,,,1054-08-01
23916,1052-53,False,,,,,,1054-08-01
23917,1052-53,False,,,,,,1054-08-01
23918,1052-53,False,,,,,,1054-08-01
23920,1052-53,False,,,,,,1054-08-01
23924,1052-53,False,,,,,,1054-08-01
23928,1052-53,False,,,,,,1054-08-01
23929,1052-53,True,employed,non_professional,finance_and_banking,3.0,4.0,1054-08-01
23940,1052-53,True,employed,non_professional,architecture_and_built_environment,3.0,6.0,1054-08-01
23942,1052-53,True,employed,non_professional,architecture_and_built_environment,3.0,7.0,1054-08-01
23943,1052-53,True,unemployed,,,,21.0,1054-08-01
23953,1052-53,True,further_study,,further_study,,5.0,1054-08-01
23954,1052-53,True,employed,professional,human_resources,4.0,10.0,1054-08-01
23958,1052-53,False,,,,,,1054-08-01
23967,1052-53,True,employed,non_professional,creative_industries,1.0,6.0,1054-08-01
23968,1052-53,True,employed,professional,legal_services,4.0,5.0,1054-08-01
23971,1052-53,True,employed,non_professional,architecture_and_built_environment,3.0,10.0,1054-08-01
23976,1052-53,True,employed,non_professional,media_and_communications,2.0,7.0,1054-08-01
23978,1052-53,False,,,,,,1054-08-01
23979,1052-53,True,employed,professional,heritage_and_curation,4.0,6.0,1054-08-01
23983,1052-53,True,further_study,,further_study,,3.0,1054-08-01
23989,1052-53,True,employed,non_professional,hospitality_and_tourism,2.0,5.0,1054-08-01
23993,1052-53,False,,,,,,1054-08-01
24006,1052-53,True,employed,professional,management_consulting,4.0,3.0,1054-08-01
24011,1052-53,True,unemployed,,,,11.0,1054-08-01
24014,1052-53,False,,,,,,1054-08-01
24016,1052-53,True,employed,professional,legal_services,3.0,1.0,1054-08-01
24018,1052-53,True,employed,professional,architecture_and_built_environment,3.0,9.0,1054-08-01
24022,1052-53,False,,,,,,1054-08-01
24025,1052-53,True,unknown,,,,6.0,1054-08-01
24027,1052-53,False,,,,,,1054-08-01
24031,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24032,1052-53,False,,,,,,1054-08-01
24033,1052-53,True,employed,professional,design_and_media,3.0,4.0,1054-08-01
24034,1052-53,False,,,,,,1054-08-01
24035,1052-53,True,employed,professional,management_consulting,4.0,3.0,1054-08-01
24036,1052-53,True,employed,professional,craft_and_making,3.0,3.0,1054-08-01
24037,1052-53,False,,,,,,1054-08-01
24038,1052-53,False,,,,,,1054-08-01
24045,1052-53,True,unknown,,,,2.0,1054-08-01
24049,1052-53,True,employed,professional,craft_and_making,4.0,8.0,1054-08-01
24066,1052-53,False,,,,,,1054-08-01
24070,1052-53,False,,,,,,1054-08-01
24072,1052-53,True,employed,non_professional,heritage_and_curation,2.0,8.0,1054-08-01
24083,1052-53,True,unemployed,,,,18.0,1054-08-01
24086,1052-53,False,,,,,,1054-08-01
24088,1052-53,True,employed,professional,craft_and_making,2.0,3.0,1054-08-01
24091,1052-53,True,employed,professional,architecture_and_built_environment,2.0,6.0,1054-08-01
24097,1052-53,True,further_study,,further_study,,3.0,1054-08-01
24104,1052-53,True,unemployed,,,,16.0,1054-08-01
24105,1052-53,True,employed,professional,ngo_and_charity,4.0,2.0,1054-08-01
24110,1052-53,False,,,,,,1054-08-01
24114,1052-53,True,employed,non_professional,heritage_and_curation,1.0,10.0,1054-08-01
24118,1052-53,False,,,,,,1054-08-01
24123,1052-53,True,unemployed,,,,22.0,1054-08-01
24130,1052-53,True,further_study,,further_study,,2.0,1054-08-01
24143,1052-53,True,employed,professional,legal_services,5.0,2.0,1054-08-01
24147,1052-53,True,unknown,,,,15.0,1054-08-01
24152,1052-53,True,employed,non_professional,creative_industries,4.0,5.0,1054-08-01
24158,1052-53,False,,,,,,1054-08-01
24168,1052-53,True,further_study,,further_study,,2.0,1054-08-01
24177,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24181,1052-53,True,employed,professional,legal_services,3.0,9.0,1054-08-01
24182,1052-53,True,further_study,,further_study,,2.0,1054-08-01
24192,1052-53,True,unemployed,,,,9.0,1054-08-01
24206,1052-53,False,,,,,,1054-08-01
24207,1052-53,True,employed,professional,media_and_communications,3.0,11.0,1054-08-01
24208,1052-53,False,,,,,,1054-08-01
24209,1052-53,True,employed,professional,craft_and_making,4.0,8.0,1054-08-01
24212,1052-53,False,,,,,,1054-08-01
24221,1052-53,True,employed,professional,design_and_media,3.0,2.0,1054-08-01
24222,1052-53,True,unemployed,,,,15.0,1054-08-01
24227,1052-53,False,,,,,,1054-08-01
24236,1052-53,True,employed,non_professional,design_and_media,2.0,1.0,1054-08-01
24237,1052-53,False,,,,,,1054-08-01
24240,1052-53,False,,,,,,1054-08-01
24241,1052-53,False,,,,,,1054-08-01
24242,1052-53,True,further_study,,further_study,,3.0,1054-08-01
24245,1052-53,False,,,,,,1054-08-01
24249,1052-53,True,employed,professional,heritage_and_curation,3.0,10.0,1054-08-01
24251,1052-53,True,unemployed,,,,13.0,1054-08-01
24256,1052-53,True,employed,professional,finance_and_banking,4.0,8.0,1054-08-01
24259,1052-53,True,unknown,,,,12.0,1054-08-01
24263,1052-53,True,unemployed,,,,22.0,1054-08-01
24267,1052-53,True,employed,non_professional,heritage_and_curation,1.0,6.0,1054-08-01
24275,1052-53,True,employed,non_professional,design_and_media,4.0,1.0,1054-08-01
24276,1052-53,False,,,,,,1054-08-01
24290,1052-53,True,employed,professional,hospitality_and_tourism,4.0,3.0,1054-08-01
24308,1052-53,True,employed,professional,management_consulting,4.0,5.0,1054-08-01
24310,1052-53,True,unemployed,,,,15.0,1054-08-01
24311,1052-53,True,employed,professional,creative_industries,4.0,4.0,1054-08-01
24313,1052-53,True,employed,professional,craft_and_making,3.0,3.0,1054-08-01
24323,1052-53,True,employed,professional,design_and_media,5.0,1.0,1054-08-01
24330,1052-53,True,unknown,,,,8.0,1054-08-01
24335,1052-53,True,employed,professional,architecture_and_built_environment,4.0,8.0,1054-08-01
24342,1052-53,True,employed,professional,finance_and_banking,5.0,4.0,1054-08-01
24343,1052-53,True,unemployed,,,,10.0,1054-08-01
24345,1052-53,True,employed,professional,craft_and_making,3.0,1.0,1054-08-01
24346,1052-53,True,unemployed,,,,11.0,1054-08-01
24348,1052-53,False,,,,,,1054-08-01
24352,1052-53,True,employed,professional,architecture_and_built_environment,3.0,1.0,1054-08-01
24356,1052-53,False,,,,,,1054-08-01
24361,1052-53,False,,,,,,1054-08-01
24366,1052-53,True,employed,professional,social_care,3.0,3.0,1054-08-01
24367,1052-53,True,employed,professional,architecture_and_built_environment,4.0,5.0,1054-08-01
24368,1052-53,True,employed,professional,legal_services,3.0,7.0,1054-08-01
24372,1052-53,True,employed,professional,heritage_and_curation,5.0,9.0,1054-08-01
24377,1052-53,True,employed,professional,design_and_media,5.0,6.0,1054-08-01
24383,1052-53,True,unemployed,,,,16.0,1054-08-01
24386,1052-53,False,,,,,,1054-08-01
24391,1052-53,False,,,,,,1054-08-01
24393,1052-53,True,employed,professional,design_and_media,4.0,3.0,1054-08-01
24399,1052-53,True,unknown,,,,13.0,1054-08-01
24406,1052-53,True,unemployed,,,,19.0,1054-08-01
24408,1052-53,True,further_study,,further_study,,6.0,1054-08-01
24414,1052-53,True,unemployed,,,,16.0,1054-08-01
24417,1052-53,True,employed,professional,craft_and_making,3.0,2.0,1054-08-01
24462,1052-53,True,employed,non_professional,architecture_and_built_environment,3.0,4.0,1054-08-01
24465,1052-53,False,,,,,,1054-08-01
24470,1052-53,True,unknown,,,,6.0,1054-08-01
24474,1052-53,False,,,,,,1054-08-01
24482,1052-53,True,employed,non_professional,craft_and_making,3.0,5.0,1054-08-01
24488,1052-53,True,employed,professional,finance_and_banking,4.0,5.0,1054-08-01
24491,1052-53,False,,,,,,1054-08-01
24495,1052-53,True,employed,non_professional,creative_industries,4.0,8.0,1054-08-01
24498,1052-53,False,,,,,,1054-08-01
24499,1052-53,False,,,,,,1054-08-01
24505,1052-53,True,employed,non_professional,heritage_and_curation,2.0,2.0,1054-08-01
24509,1052-53,False,,,,,,1054-08-01
24520,1052-53,False,,,,,,1054-08-01
24522,1052-53,True,unknown,,,,9.0,1054-08-01
24527,1052-53,False,,,,,,1054-08-01
24540,1052-53,False,,,,,,1054-08-01
24542,1052-53,True,employed,professional,legal_services,3.0,8.0,1054-08-01
24549,1052-53,True,employed,non_professional,creative_industries,3.0,1.0,1054-08-01
24554,1052-53,True,employed,professional,management_consulting,3.0,6.0,1054-08-01
24556,1052-53,True,employed,professional,legal_services,5.0,4.0,1054-08-01
24557,1052-53,False,,,,,,1054-08-01
24562,1052-53,True,further_study,,further_study,,2.0,1054-08-01
24567,1052-53,True,employed,non_professional,design_and_media,3.0,3.0,1054-08-01
24570,1052-53,False,,,,,,1054-08-01
24575,1052-53,True,employed,professional,craft_and_making,5.0,8.0,1054-08-01
24584,1052-53,True,further_study,,further_study,,3.0,1054-08-01
24587,1052-53,True,employed,professional,creative_industries,5.0,8.0,1054-08-01
24591,1052-53,True,employed,non_professional,education,4.0,3.0,1054-08-01
24594,1052-53,False,,,,,,1054-08-01
24597,1052-53,False,,,,,,1054-08-01
24599,1052-53,True,employed,professional,finance_and_banking,5.0,4.0,1054-08-01
24603,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24604,1052-53,True,employed,professional,design_and_media,3.0,3.0,1054-08-01
24615,1052-53,False,,,,,,1054-08-01
24616,1052-53,False,,,,,,1054-08-01
24618,1052-53,True,employed,professional,craft_and_making,5.0,7.0,1054-08-01
24620,1052-53,True,employed,professional,education,4.0,2.0,1054-08-01
24621,1052-53,True,further_study,,further_study,,6.0,1054-08-01
24622,1052-53,False,,,,,,1054-08-01
24623,1052-53,True,unknown,,,,9.0,1054-08-01
24624,1052-53,False,,,,,,1054-08-01
24635,1052-53,True,employed,professional,public_health,3.0,3.0,1054-08-01
24654,1052-53,False,,,,,,1054-08-01
24657,1052-53,True,further_study,,further_study,,3.0,1054-08-01
24658,1052-53,True,employed,professional,design_and_media,5.0,6.0,1054-08-01
24661,1052-53,True,employed,professional,hospitality_and_tourism,5.0,2.0,1054-08-01
24676,1052-53,True,employed,non_professional,legal_services,2.0,7.0,1054-08-01
24680,1052-53,True,further_study,,further_study,,5.0,1054-08-01
24687,1052-53,False,,,,,,1054-08-01
24689,1052-53,False,,,,,,1054-08-01
24690,1052-53,True,employed,professional,craft_and_making,4.0,5.0,1054-08-01
24698,1052-53,False,,,,,,1054-08-01
24701,1052-53,True,employed,professional,creative_industries,4.0,3.0,1054-08-01
24703,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24706,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24708,1052-53,True,employed,professional,creative_industries,5.0,5.0,1054-08-01
24718,1052-53,True,employed,professional,human_resources,4.0,2.0,1054-08-01
24720,1052-53,False,,,,,,1054-08-01
24728,1052-53,True,further_study,,further_study,,5.0,1054-08-01
24731,1052-53,False,,,,,,1054-08-01
24735,1052-53,False,,,,,,1054-08-01
24740,1052-53,False,,,,,,1054-08-01
24743,1052-53,True,employed,professional,allied_health_professions,4.0,8.0,1054-08-01
24745,1052-53,True,employed,non_professional,architecture_and_built_environment,1.0,8.0,1054-08-01
24746,1052-53,True,employed,professional,finance_and_banking,2.0,4.0,1054-08-01
24747,1052-53,True,employed,professional,hospitality_and_tourism,4.0,8.0,1054-08-01
24759,1052-53,True,employed,professional,creative_industries,5.0,5.0,1054-08-01
24762,1052-53,True,employed,professional,hospitality_and_tourism,5.0,6.0,1054-08-01
24767,1052-53,True,further_study,,further_study,,3.0,1054-08-01
24771,1052-53,True,employed,professional,social_care,4.0,4.0,1054-08-01
24773,1052-53,True,employed,non_professional,creative_industries,3.0,1.0,1054-08-01
24775,1052-53,False,,,,,,1054-08-01
24776,1052-53,True,employed,non_professional,public_sector_and_civil_service,3.0,6.0,1054-08-01
24777,1052-53,True,employed,professional,design_and_media,4.0,8.0,1054-08-01
24793,1052-53,False,,,,,,1054-08-01
24798,1052-53,True,employed,professional,craft_and_making,4.0,4.0,1054-08-01
24804,1052-53,True,employed,professional,ngo_and_charity,5.0,3.0,1054-08-01
24809,1052-53,True,employed,non_professional,craft_and_making,2.0,3.0,1054-08-01
24810,1052-53,False,,,,,,1054-08-01
24813,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24818,1052-53,True,unemployed,,,,16.0,1054-08-01
24828,1052-53,True,unknown,,,,2.0,1054-08-01
24833,1052-53,False,,,,,,1054-08-01
24834,1052-53,True,employed,professional,heritage_and_curation,5.0,5.0,1054-08-01
24837,1052-53,True,unemployed,,,,15.0,1054-08-01
24852,1052-53,True,employed,professional,legal_services,4.0,5.0,1054-08-01
24857,1052-53,True,further_study,,further_study,,1.0,1054-08-01
24862,1052-53,True,employed,professional,media_and_communications,5.0,4.0,1054-08-01
24869,1052-53,True,further_study,,further_study,,5.0,1054-08-01
24870,1052-53,True,unemployed,,,,18.0,1054-08-01
24875,1052-53,True,employed,non_professional,finance_and_banking,1.0,4.0,1054-08-01
24879,1052-53,True,employed,non_professional,research_and_academia,2.0,8.0,1054-08-01
