student_id,race,gender,ethnicity,prior_educational_experience,socio_economic_class_rank,physical_disability,mental_health_disability,specific_learning_disability,autistic_spectrum,adhd,dyslexia,other_neurodivergence,deaf_or_hearing_impaired,wheelchair_user,requires_personal_care,blind_or_visually_impaired,communication_difficulties,no_known_disabilities
10616,Dwarf,Female,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10617,Elf,Female,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10618,Elf,Female,Yew,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10619,Dwarf,Male,Flint,Vocational,3,False,True,False,False,False,False,False,False,False,False,False,False,False
10620,Elf,Male,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,True,True
10621,Elf,Male,Rowan,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,False
10622,Elf,Male,Palm,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10623,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10624,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10625,Elf,Other,Holly,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10626,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10627,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10628,Dwarf,Female,Gypsum,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10629,Dwarf,Male,Flint,Academic,2,False,False,False,False,False,False,False,False,False,False,True,False,False
10630,Dwarf,Female,Malachite,Vocational,5,False,True,False,False,True,False,False,False,False,False,False,False,False
10631,Dwarf,Female,Sandstone,Vocational,3,True,False,False,False,False,False,True,False,False,False,False,False,False
10632,Elf,Female,Baobab,Academic,4,False,True,False,False,False,False,False,False,False,False,False,False,True
10633,Elf,Male,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10634,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,True
10635,Dwarf,Male,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10636,Dwarf,Other,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10637,Dwarf,Male,Alabaster,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
10638,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10639,Elf,Female,Rowan,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10640,Dwarf,Male,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10641,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10642,Dwarf,Female,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10643,Dwarf,Female,Granite,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10644,Elf,Female,Holly,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,True
10645,Elf,Male,Baobab,Academic,5,False,False,False,False,False,False,False,False,False,False,False,True,False
10646,Elf,Male,Holly,Vocational,4,False,True,False,False,False,False,False,False,False,False,False,False,False
10647,Dwarf,Female,Sandstone,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10648,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10649,Dwarf,Other,Flint,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10650,Elf,Female,Ash,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10651,Elf,Female,Holly,Vocational,1,False,False,False,False,False,False,True,False,False,False,False,True,True
10652,Elf,Female,Ash,Academic,4,False,True,False,False,False,False,False,False,False,False,False,False,True
10653,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10654,Elf,Female,Palm,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10655,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,True,True
10656,Dwarf,Female,Malachite,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False
10657,Elf,Male,Yew,Vocational,3,False,False,True,False,False,False,False,False,False,False,False,False,True
10658,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10659,Dwarf,Male,Granite,Academic,1,False,False,False,False,False,False,False,False,False,False,False,False,True
10660,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10661,Elf,Female,Palm,Academic,4,False,False,True,False,False,False,False,False,False,False,False,False,True
10662,Dwarf,Male,Flint,Vocational,1,True,False,False,False,False,False,False,False,False,False,False,False,True
10663,Dwarf,Female,Alabaster,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False
10664,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10665,Dwarf,Female,Alabaster,Vocational,1,False,False,False,False,False,False,False,True,False,False,False,False,False
10666,Dwarf,Male,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10667,Elf,Male,Baobab,Vocational,5,False,True,False,False,False,False,False,False,False,False,False,False,True
10668,Elf,Male,Palm,Academic,5,False,True,False,True,False,False,False,False,False,False,False,False,True
10669,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,True,False,False,False,False,False,False
10670,Elf,Male,Rowan,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10671,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,True,False,False,False,False,False,True
10672,Dwarf,Male,Alabaster,Vocational,1,True,False,False,False,False,False,False,False,False,False,False,False,False
10673,Elf,Male,Rowan,Academic,3,False,True,False,False,False,False,False,False,False,False,False,False,True
10674,Dwarf,Male,Flint,Vocational,1,True,False,False,False,False,False,False,False,False,False,False,False,False
10675,Elf,Male,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10676,Dwarf,Female,Flint,Academic,4,False,False,False,False,False,False,True,False,False,False,False,False,False
10677,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10678,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10679,Dwarf,Male,Flint,Vocational,4,False,True,False,False,False,False,False,False,False,False,False,False,True
10680,Elf,Male,Baobab,Academic,5,False,False,False,False,True,False,False,False,False,False,False,False,True
10681,Dwarf,Female,Sandstone,Vocational,4,True,False,False,False,False,False,False,False,False,False,False,False,False
10682,Dwarf,Other,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10683,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10684,Elf,Female,Rowan,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10685,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10686,Elf,Male,Palm,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10687,Dwarf,Female,Flint,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,True
10688,Dwarf,Male,Granite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10689,Elf,Female,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10690,Dwarf,Male,Flint,Vocational,2,True,False,False,False,False,False,False,False,False,False,False,False,False
10691,Elf,Female,Baobab,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10692,Dwarf,Male,Sandstone,Vocational,2,False,False,False,False,True,False,False,False,False,False,True,False,False
10693,Dwarf,Other,Alabaster,Vocational,2,False,False,False,False,False,True,False,False,False,False,False,False,False
10694,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10695,Dwarf,Female,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10696,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,True
10697,Elf,Other,Holly,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10698,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10699,Dwarf,Female,Flint,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10700,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10701,Dwarf,Male,Malachite,Vocational,5,True,True,False,False,False,False,False,False,False,False,False,False,False
10702,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10703,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True
10704,Dwarf,Other,Sandstone,Vocational,4,False,True,False,False,False,False,False,False,False,False,False,False,True
10705,Elf,Male,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False
10706,Elf,Female,Ash,Academic,3,False,False,False,True,False,False,False,False,False,False,False,False,True
10707,Dwarf,Female,Flint,Vocational,4,False,False,False,True,False,False,False,False,False,False,False,False,False
10708,Dwarf,Female,Gypsum,Vocational,5,True,True,False,False,False,False,False,False,False,False,False,False,True
10709,Dwarf,Female,Granite,Vocational,2,False,True,False,False,False,False,False,False,False,False,False,False,True
10710,Elf,Male,Yew,Academic,4,False,False,False,False,False,False,True,False,False,False,False,False,True
10711,Elf,Female,Yew,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10712,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10713,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10714,Dwarf,Female,Sandstone,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,True
10715,Dwarf,Other,Malachite,Vocational,4,True,False,False,False,False,False,False,False,False,False,False,False,False
10716,Dwarf,Male,Malachite,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True
10717,Elf,Male,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10718,Dwarf,Male,Gypsum,Vocational,2,False,False,False,False,True,False,False,False,False,False,False,False,False
10719,Dwarf,Male,Malachite,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False
10720,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True
10721,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10722,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10723,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,True,False,False,False
10724,Dwarf,Female,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10725,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False
10726,Dwarf,Male,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,True,False,True
